"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","1002","Census Tract 139001","1/12/2019 - 31/12/2019, Every day, Daily Average",1798,1320,2448
"1229","Census Tract 207302","1003","Census Tract 139200","1/12/2019 - 31/12/2019, Every day, Daily Average",1858,1372,2514
"1229","Census Tract 207302","1004","Census Tract 139301","1/12/2019 - 31/12/2019, Every day, Daily Average",1962,1476,2607
"1229","Census Tract 207302","1005","Census Tract 139302","1/12/2019 - 31/12/2019, Every day, Daily Average",1906,1418,2560
"1229","Census Tract 207302","1006","Census Tract 139303","1/12/2019 - 31/12/2019, Every day, Daily Average",1903,1405,2576
"1229","Census Tract 207302","1013","Census Tract 139701","1/12/2019 - 31/12/2019, Every day, Daily Average",2117,1433,3126
"1229","Census Tract 207302","1018","Census Tract 141101","1/12/2019 - 31/12/2019, Every day, Daily Average",1869,1193,2927
"1229","Census Tract 207302","1019","Census Tract 141102","1/12/2019 - 31/12/2019, Every day, Daily Average",1778,1217,2596
"1229","Census Tract 207302","1020","Census Tract 141201","1/12/2019 - 31/12/2019, Every day, Daily Average",1956,1316,2905
"1229","Census Tract 207302","1022","Census Tract 141302","1/12/2019 - 31/12/2019, Every day, Daily Average",1983,1361,2887
"1229","Census Tract 207302","1023","Census Tract 141303","1/12/2019 - 31/12/2019, Every day, Daily Average",1753,1306,2352
"1229","Census Tract 207302","1024","Census Tract 141304","1/12/2019 - 31/12/2019, Every day, Daily Average",1844,1284,2646
"1229","Census Tract 207302","1025","Census Tract 141400","1/12/2019 - 31/12/2019, Every day, Daily Average",2012,1396,2898
"1229","Census Tract 207302","1026","Census Tract 141500","1/12/2019 - 31/12/2019, Every day, Daily Average",1873,1400,2504
"1229","Census Tract 207302","1027","Census Tract 141600","1/12/2019 - 31/12/2019, Every day, Daily Average",1777,1364,2314
"1229","Census Tract 207302","1029","Census Tract 143100","1/12/2019 - 31/12/2019, Every day, Daily Average",1460,965,2207
"1229","Census Tract 207302","1030","Census Tract 143200","1/12/2019 - 31/12/2019, Every day, Daily Average",1128,825,1541
"1229","Census Tract 207302","1031","Census Tract 143300","1/12/2019 - 31/12/2019, Every day, Daily Average",1219,869,1708
"1229","Census Tract 207302","1032","Census Tract 143400","1/12/2019 - 31/12/2019, Every day, Daily Average",1325,952,1843
"1229","Census Tract 207302","1033","Census Tract 143500","1/12/2019 - 31/12/2019, Every day, Daily Average",1573,1098,2251
"1229","Census Tract 207302","1034","Census Tract 143602","1/12/2019 - 31/12/2019, Every day, Daily Average",1580,1121,2225
"1229","Census Tract 207302","1035","Census Tract 143603","1/12/2019 - 31/12/2019, Every day, Daily Average",1100,799,1513
"1229","Census Tract 207302","1036","Census Tract 143604","1/12/2019 - 31/12/2019, Every day, Daily Average",1097,788,1526
"1229","Census Tract 207302","1037","Census Tract 143700","1/12/2019 - 31/12/2019, Every day, Daily Average",1059,749,1497
"1229","Census Tract 207302","1038","Census Tract 143800","1/12/2019 - 31/12/2019, Every day, Daily Average",1656,1037,2642
"1229","Census Tract 207302","1039","Census Tract 143901","1/12/2019 - 31/12/2019, Every day, Daily Average",1789,1239,2581
"1229","Census Tract 207302","1041","Census Tract 181000","1/12/2019 - 31/12/2019, Every day, Daily Average",1171,825,1660
"1229","Census Tract 207302","1042","Census Tract 181300","1/12/2019 - 31/12/2019, Every day, Daily Average",1095,763,1570
"1229","Census Tract 207302","1043","Census Tract 181400","1/12/2019 - 31/12/2019, Every day, Daily Average",1400,991,1976
"1229","Census Tract 207302","1044","Census Tract 181500","1/12/2019 - 31/12/2019, Every day, Daily Average",1395,1061,1832
"1229","Census Tract 207302","1045","Census Tract 181600","1/12/2019 - 31/12/2019, Every day, Daily Average",1475,1082,2008
"1229","Census Tract 207302","1046","Census Tract 183101","1/12/2019 - 31/12/2019, Every day, Daily Average",1025,750,1400
"1229","Census Tract 207302","1047","Census Tract 183103","1/12/2019 - 31/12/2019, Every day, Daily Average",928,667,1289
