"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","1","Census Tract 480302","1/6/2019 - 31/8/2019, Every day, Daily Average",1517,1090,2110
"1229","Census Tract 207302","2","Census Tract 480303","1/6/2019 - 31/8/2019, Every day, Daily Average",1327,942,1868
"1229","Census Tract 207302","3","Census Tract 480304","1/6/2019 - 31/8/2019, Every day, Daily Average",1333,927,1915
"1229","Census Tract 207302","4","Census Tract 480400","1/6/2019 - 31/8/2019, Every day, Daily Average",1464,1053,2034
"1229","Census Tract 207302","6","Census Tract 480704","1/6/2019 - 31/8/2019, Every day, Daily Average",1369,1046,1791
"1229","Census Tract 207302","7","Census Tract 480802","1/6/2019 - 31/8/2019, Every day, Daily Average",1086,750,1571
"1229","Census Tract 207302","8","Census Tract 480803","1/6/2019 - 31/8/2019, Every day, Daily Average",1265,910,1757
"1229","Census Tract 207302","9","Census Tract 480804","1/6/2019 - 31/8/2019, Every day, Daily Average",1312,975,1764
"1229","Census Tract 207302","10","Census Tract 480901","1/6/2019 - 31/8/2019, Every day, Daily Average",1278,885,1844
"1229","Census Tract 207302","11","Census Tract 480902","1/6/2019 - 31/8/2019, Every day, Daily Average",1147,803,1638
"1229","Census Tract 207302","12","Census Tract 480903","1/6/2019 - 31/8/2019, Every day, Daily Average",886,590,1329
"1229","Census Tract 207302","13","Census Tract 481001","1/6/2019 - 31/8/2019, Every day, Daily Average",1256,862,1829
"1229","Census Tract 207302","14","Census Tract 481002","1/6/2019 - 31/8/2019, Every day, Daily Average",1465,1016,2110
"1229","Census Tract 207302","15","Census Tract 481500","1/6/2019 - 31/8/2019, Every day, Daily Average",1026,680,1547
"1229","Census Tract 207302","16","Census Tract 481603","1/6/2019 - 31/8/2019, Every day, Daily Average",1286,846,1953
"1229","Census Tract 207302","17","Census Tract 481604","1/6/2019 - 31/8/2019, Every day, Daily Average",1274,840,1930
"1229","Census Tract 207302","18","Census Tract 481605","1/6/2019 - 31/8/2019, Every day, Daily Average",946,632,1414
"1229","Census Tract 207302","19","Census Tract 481606","1/6/2019 - 31/8/2019, Every day, Daily Average",1067,723,1573
"1229","Census Tract 207302","20","Census Tract 481800","1/6/2019 - 31/8/2019, Every day, Daily Average",1302,817,2074
"1229","Census Tract 207302","21","Census Tract 481901","1/6/2019 - 31/8/2019, Every day, Daily Average",908,626,1316
"1229","Census Tract 207302","22","Census Tract 481902","1/6/2019 - 31/8/2019, Every day, Daily Average",795,529,1192
"1229","Census Tract 207302","23","Census Tract 430400","1/6/2019 - 31/8/2019, Every day, Daily Average",2031,1543,2672
"1229","Census Tract 207302","24","Census Tract 430600","1/6/2019 - 31/8/2019, Every day, Daily Average",2032,1564,2638
"1229","Census Tract 207302","25","Census Tract 430701","1/6/2019 - 31/8/2019, Every day, Daily Average",1879,1437,2456
"1229","Census Tract 207302","26","Census Tract 430721","1/6/2019 - 31/8/2019, Every day, Daily Average",2051,1541,2728
"1229","Census Tract 207302","27","Census Tract 430723","1/6/2019 - 31/8/2019, Every day, Daily Average",2147,1594,2890
"1229","Census Tract 207302","28","Census Tract 430724","1/6/2019 - 31/8/2019, Every day, Daily Average",2000,1516,2638
"1229","Census Tract 207302","29","Census Tract 430801","1/6/2019 - 31/8/2019, Every day, Daily Average",2226,1630,3038
"1229","Census Tract 207302","34","Census Tract 431600","1/6/2019 - 31/8/2019, Every day, Daily Average",1810,1314,2492
"1229","Census Tract 207302","35","Census Tract 431700","1/6/2019 - 31/8/2019, Every day, Daily Average",1943,1430,2639
"1229","Census Tract 207302","36","Census Tract 431800","1/6/2019 - 31/8/2019, Every day, Daily Average",1935,1425,2626
"1229","Census Tract 207302","39","Census Tract 554801","1/6/2019 - 31/8/2019, Every day, Daily Average",2369,1626,3450
"1229","Census Tract 207302","46","Census Tract 404000","1/6/2019 - 31/8/2019, Every day, Daily Average",2273,1617,3194
"1229","Census Tract 207302","47","Census Tract 404100","1/6/2019 - 31/8/2019, Every day, Daily Average",2253,1582,3207
"1229","Census Tract 207302","51","Census Tract 404302","1/6/2019 - 31/8/2019, Every day, Daily Average",2216,1552,3163
"1229","Census Tract 207302","52","Census Tract 404401","1/6/2019 - 31/8/2019, Every day, Daily Average",2092,1487,2941
"1229","Census Tract 207302","53","Census Tract 404402","1/6/2019 - 31/8/2019, Every day, Daily Average",2074,1495,2876
"1229","Census Tract 207302","58","Census Tract 404701","1/6/2019 - 31/8/2019, Every day, Daily Average",1475,1031,2108
"1229","Census Tract 207302","59","Census Tract 404702","1/6/2019 - 31/8/2019, Every day, Daily Average",1556,1069,2263
"1229","Census Tract 207302","60","Census Tract 404703","1/6/2019 - 31/8/2019, Every day, Daily Average",1496,1043,2143
"1229","Census Tract 207302","62","Census Tract 404802","1/6/2019 - 31/8/2019, Every day, Daily Average",1655,1138,2406
"1229","Census Tract 207302","63","Census Tract 404803","1/6/2019 - 31/8/2019, Every day, Daily Average",1590,1105,2287
"1229","Census Tract 207302","76","Census Tract 407002","1/6/2019 - 31/8/2019, Every day, Daily Average",1740,1247,2426
"1229","Census Tract 207302","77","Census Tract 532304","1/6/2019 - 31/8/2019, Every day, Daily Average",1162,743,1817
"1229","Census Tract 207302","78","Census Tract 533601","1/6/2019 - 31/8/2019, Every day, Daily Average",1493,1080,2063
"1229","Census Tract 207302","79","Census Tract 533602","1/6/2019 - 31/8/2019, Every day, Daily Average",1515,1113,2060
"1229","Census Tract 207302","80","Census Tract 533603","1/6/2019 - 31/8/2019, Every day, Daily Average",1546,1150,2077
"1229","Census Tract 207302","81","Census Tract 533703","1/6/2019 - 31/8/2019, Every day, Daily Average",1160,749,1795
"1229","Census Tract 207302","82","Census Tract 533803","1/6/2019 - 31/8/2019, Every day, Daily Average",1451,1020,2062
"1229","Census Tract 207302","83","Census Tract 533804","1/6/2019 - 31/8/2019, Every day, Daily Average",1408,977,2027
"1229","Census Tract 207302","84","Census Tract 533805","1/6/2019 - 31/8/2019, Every day, Daily Average",1312,911,1887
"1229","Census Tract 207302","85","Census Tract 533806","1/6/2019 - 31/8/2019, Every day, Daily Average",1247,813,1911
"1229","Census Tract 207302","87","Census Tract 553200","1/6/2019 - 31/8/2019, Every day, Daily Average",1835,1256,2680
"1229","Census Tract 207302","98","Census Tract 554301","1/6/2019 - 31/8/2019, Every day, Daily Average",2231,1529,3253
"1229","Census Tract 207302","99","Census Tract 554302","1/6/2019 - 31/8/2019, Every day, Daily Average",2103,1474,2998
"1229","Census Tract 207302","100","Census Tract 554403","1/6/2019 - 31/8/2019, Every day, Daily Average",2189,1529,3133
"1229","Census Tract 207302","101","Census Tract 554404","1/6/2019 - 31/8/2019, Every day, Daily Average",2246,1555,3242
"1229","Census Tract 207302","102","Census Tract 554405","1/6/2019 - 31/8/2019, Every day, Daily Average",2277,1556,3331
"1229","Census Tract 207302","103","Census Tract 554406","1/6/2019 - 31/8/2019, Every day, Daily Average",2274,1545,3345
"1229","Census Tract 207302","104","Census Tract 533901","1/6/2019 - 31/8/2019, Every day, Daily Average",1630,1117,2377
"1229","Census Tract 207302","105","Census Tract 533902","1/6/2019 - 31/8/2019, Every day, Daily Average",1735,1116,2695
"1229","Census Tract 207302","106","Census Tract 534001","1/6/2019 - 31/8/2019, Every day, Daily Average",1993,1305,3042
"1229","Census Tract 207302","107","Census Tract 534002","1/6/2019 - 31/8/2019, Every day, Daily Average",1884,1244,2852
"1229","Census Tract 207302","108","Census Tract 534101","1/6/2019 - 31/8/2019, Every day, Daily Average",1496,1002,2231
"1229","Census Tract 207302","109","Census Tract 534102","1/6/2019 - 31/8/2019, Every day, Daily Average",1641,1090,2470
"1229","Census Tract 207302","110","Census Tract 534201","1/6/2019 - 31/8/2019, Every day, Daily Average",1557,1070,2264
"1229","Census Tract 207302","111","Census Tract 534202","1/6/2019 - 31/8/2019, Every day, Daily Average",1580,1060,2354
"1229","Census Tract 207302","112","Census Tract 534203","1/6/2019 - 31/8/2019, Every day, Daily Average",2050,1332,3154
"1229","Census Tract 207302","113","Census Tract 700600","1/6/2019 - 31/8/2019, Every day, Daily Average",2185,1660,2875
"1229","Census Tract 207302","114","Census Tract 700700","1/6/2019 - 31/8/2019, Every day, Daily Average",2367,1759,3185
"1229","Census Tract 207302","115","Census Tract 700801","1/6/2019 - 31/8/2019, Every day, Daily Average",2121,1615,2785
"1229","Census Tract 207302","116","Census Tract 700802","1/6/2019 - 31/8/2019, Every day, Daily Average",1569,1153,2134
"1229","Census Tract 207302","117","Census Tract 700901","1/6/2019 - 31/8/2019, Every day, Daily Average",1529,1102,2121
"1229","Census Tract 207302","118","Census Tract 700902","1/6/2019 - 31/8/2019, Every day, Daily Average",1912,1417,2578
"1229","Census Tract 207302","119","Census Tract 701000","1/6/2019 - 31/8/2019, Every day, Daily Average",2092,1578,2771
"1229","Census Tract 207302","126","Census Tract 310400","1/6/2019 - 31/8/2019, Every day, Daily Average",1710,1220,2395
"1229","Census Tract 207302","127","Census Tract 310501","1/6/2019 - 31/8/2019, Every day, Daily Average",1925,1395,2656
"1229","Census Tract 207302","128","Census Tract 310601","1/6/2019 - 31/8/2019, Every day, Daily Average",1616,1138,2293
"1229","Census Tract 207302","129","Census Tract 310602","1/6/2019 - 31/8/2019, Every day, Daily Average",1634,1186,2251
"1229","Census Tract 207302","130","Census Tract 310701","1/6/2019 - 31/8/2019, Every day, Daily Average",1548,1082,2213
"1229","Census Tract 207302","131","Census Tract 310702","1/6/2019 - 31/8/2019, Every day, Daily Average",1493,1051,2119
"1229","Census Tract 207302","132","Census Tract 310703","1/6/2019 - 31/8/2019, Every day, Daily Average",1420,997,2022
"1229","Census Tract 207302","133","Census Tract 310800","1/6/2019 - 31/8/2019, Every day, Daily Average",1819,1240,2667
"1229","Census Tract 207302","134","Census Tract 310900","1/6/2019 - 31/8/2019, Every day, Daily Average",1765,1212,2570
"1229","Census Tract 207302","135","Census Tract 311000","1/6/2019 - 31/8/2019, Every day, Daily Average",2091,1433,3050
"1229","Census Tract 207302","136","Census Tract 311100","1/6/2019 - 31/8/2019, Every day, Daily Average",2140,1491,3070
"1229","Census Tract 207302","137","Census Tract 311200","1/6/2019 - 31/8/2019, Every day, Daily Average",2014,1413,2869
"1229","Census Tract 207302","138","Census Tract 311300","1/6/2019 - 31/8/2019, Every day, Daily Average",1965,1386,2784
"1229","Census Tract 207302","139","Census Tract 311400","1/6/2019 - 31/8/2019, Every day, Daily Average",1698,1226,2350
"1229","Census Tract 207302","140","Census Tract 311500","1/6/2019 - 31/8/2019, Every day, Daily Average",1735,1243,2420
"1229","Census Tract 207302","141","Census Tract 311600","1/6/2019 - 31/8/2019, Every day, Daily Average",1702,1203,2406
"1229","Census Tract 207302","142","Census Tract 311700","1/6/2019 - 31/8/2019, Every day, Daily Average",1617,1153,2266
"1229","Census Tract 207302","143","Census Tract 311801","1/6/2019 - 31/8/2019, Every day, Daily Average",1441,1003,2068
"1229","Census Tract 207302","144","Census Tract 311802","1/6/2019 - 31/8/2019, Every day, Daily Average",1468,1024,2104
"1229","Census Tract 207302","145","Census Tract 980001","1/6/2019 - 31/8/2019, Every day, Daily Average",2087,1539,2829
"1229","Census Tract 207302","149","Census Tract 800204","1/6/2019 - 31/8/2019, Every day, Daily Average",3032,2196,4185
"1229","Census Tract 207302","151","Census Tract 541002","1/6/2019 - 31/8/2019, Every day, Daily Average",1748,1228,2487
"1229","Census Tract 207302","152","Census Tract 543100","1/6/2019 - 31/8/2019, Every day, Daily Average",1776,1262,2499
"1229","Census Tract 207302","156","Census Tract 543321","1/6/2019 - 31/8/2019, Every day, Daily Average",1962,1376,2795
"1229","Census Tract 207302","158","Census Tract 543400","1/6/2019 - 31/8/2019, Every day, Daily Average",2079,1417,3048
"1229","Census Tract 207302","159","Census Tract 543501","1/6/2019 - 31/8/2019, Every day, Daily Average",1529,1074,2175
"1229","Census Tract 207302","165","Census Tract 543801","1/6/2019 - 31/8/2019, Every day, Daily Average",1583,1147,2184
"1229","Census Tract 207302","166","Census Tract 543802","1/6/2019 - 31/8/2019, Every day, Daily Average",1757,1284,2403
"1229","Census Tract 207302","167","Census Tract 543903","1/6/2019 - 31/8/2019, Every day, Daily Average",1695,1227,2340
"1229","Census Tract 207302","171","Census Tract 572301","1/6/2019 - 31/8/2019, Every day, Daily Average",1804,1327,2451
"1229","Census Tract 207302","172","Census Tract 980002","1/6/2019 - 31/8/2019, Every day, Daily Average",1777,1299,2429
"1229","Census Tract 207302","175","Census Tract 554512","1/6/2019 - 31/8/2019, Every day, Daily Average",2347,1642,3352
"1229","Census Tract 207302","177","Census Tract 554514","1/6/2019 - 31/8/2019, Every day, Daily Average",2318,1637,3281
"1229","Census Tract 207302","180","Census Tract 554517","1/6/2019 - 31/8/2019, Every day, Daily Average",2466,1742,3489
"1229","Census Tract 207302","181","Census Tract 554518","1/6/2019 - 31/8/2019, Every day, Daily Average",2535,1798,3572
"1229","Census Tract 207302","183","Census Tract 554521","1/6/2019 - 31/8/2019, Every day, Daily Average",2141,1415,3238
"1229","Census Tract 207302","184","Census Tract 554522","1/6/2019 - 31/8/2019, Every day, Daily Average",2176,1445,3276
"1229","Census Tract 207302","186","Census Tract 532302","1/6/2019 - 31/8/2019, Every day, Daily Average",891,602,1318
"1229","Census Tract 207302","187","Census Tract 532303","1/6/2019 - 31/8/2019, Every day, Daily Average",1070,711,1608
"1229","Census Tract 207302","188","Census Tract 532304","1/6/2019 - 31/8/2019, Every day, Daily Average",1220,797,1865
"1229","Census Tract 207302","189","Census Tract 532400","1/6/2019 - 31/8/2019, Every day, Daily Average",1457,1048,2024
"1229","Census Tract 207302","190","Census Tract 533703","1/6/2019 - 31/8/2019, Every day, Daily Average",1610,1147,2259
"1229","Census Tract 207302","192","Census Tract 541200","1/6/2019 - 31/8/2019, Every day, Daily Average",1915,1338,2739
"1229","Census Tract 207302","193","Census Tract 541300","1/6/2019 - 31/8/2019, Every day, Daily Average",1888,1301,2738
"1229","Census Tract 207302","195","Census Tract 541604","1/6/2019 - 31/8/2019, Every day, Daily Average",1442,1137,1828
"1229","Census Tract 207302","202","Census Tract 542104","1/6/2019 - 31/8/2019, Every day, Daily Average",1501,1074,2096
"1229","Census Tract 207302","204","Census Tract 542106","1/6/2019 - 31/8/2019, Every day, Daily Average",1705,1168,2487
"1229","Census Tract 207302","205","Census Tract 542200","1/6/2019 - 31/8/2019, Every day, Daily Average",1749,1199,2550
"1229","Census Tract 207302","207","Census Tract 542402","1/6/2019 - 31/8/2019, Every day, Daily Average",1862,1316,2634
"1229","Census Tract 207302","218","Census Tract 543202","1/6/2019 - 31/8/2019, Every day, Daily Average",1940,1372,2741
"1229","Census Tract 207302","219","Census Tract 543305","1/6/2019 - 31/8/2019, Every day, Daily Average",1916,1362,2693
"1229","Census Tract 207302","220","Census Tract 543321","1/6/2019 - 31/8/2019, Every day, Daily Average",1943,1376,2743
"1229","Census Tract 207302","238","Census Tract 533806","1/6/2019 - 31/8/2019, Every day, Daily Average",1330,861,2053
"1229","Census Tract 207302","239","Census Tract 534301","1/6/2019 - 31/8/2019, Every day, Daily Average",1808,1306,2502
"1229","Census Tract 207302","241","Census Tract 534403","1/6/2019 - 31/8/2019, Every day, Daily Average",1826,1350,2469
"1229","Census Tract 207302","243","Census Tract 534405","1/6/2019 - 31/8/2019, Every day, Daily Average",1611,1117,2322
"1229","Census Tract 207302","244","Census Tract 534406","1/6/2019 - 31/8/2019, Every day, Daily Average",1471,1014,2132
"1229","Census Tract 207302","245","Census Tract 702400","1/6/2019 - 31/8/2019, Every day, Daily Average",1468,1016,2119
"1229","Census Tract 207302","246","Census Tract 702501","1/6/2019 - 31/8/2019, Every day, Daily Average",1766,1278,2438
"1229","Census Tract 207302","247","Census Tract 702502","1/6/2019 - 31/8/2019, Every day, Daily Average",1695,1198,2396
"1229","Census Tract 207302","248","Census Tract 702600","1/6/2019 - 31/8/2019, Every day, Daily Average",1666,1160,2390
"1229","Census Tract 207302","249","Census Tract 702700","1/6/2019 - 31/8/2019, Every day, Daily Average",1884,1328,2671
"1229","Census Tract 207302","250","Census Tract 702801","1/6/2019 - 31/8/2019, Every day, Daily Average",1797,1282,2517
"1229","Census Tract 207302","251","Census Tract 702802","1/6/2019 - 31/8/2019, Every day, Daily Average",1404,1013,1945
"1229","Census Tract 207302","252","Census Tract 702803","1/6/2019 - 31/8/2019, Every day, Daily Average",1885,1363,2606
"1229","Census Tract 207302","253","Census Tract 703001","1/6/2019 - 31/8/2019, Every day, Daily Average",1868,1307,2668
"1229","Census Tract 207302","254","Census Tract 403303","1/6/2019 - 31/8/2019, Every day, Daily Average",2177,1533,3090
"1229","Census Tract 207302","257","Census Tract 403312","1/6/2019 - 31/8/2019, Every day, Daily Average",2461,1663,3641
"1229","Census Tract 207302","258","Census Tract 403322","1/6/2019 - 31/8/2019, Every day, Daily Average",2219,1590,3096
"1229","Census Tract 207302","259","Census Tract 403323","1/6/2019 - 31/8/2019, Every day, Daily Average",2178,1597,2969
"1229","Census Tract 207302","263","Census Tract 550300","1/6/2019 - 31/8/2019, Every day, Daily Average",1638,1084,2473
"1229","Census Tract 207302","264","Census Tract 550400","1/6/2019 - 31/8/2019, Every day, Daily Average",1586,1040,2418
"1229","Census Tract 207302","265","Census Tract 550500","1/6/2019 - 31/8/2019, Every day, Daily Average",1471,957,2261
"1229","Census Tract 207302","266","Census Tract 550601","1/6/2019 - 31/8/2019, Every day, Daily Average",1350,876,2079
"1229","Census Tract 207302","267","Census Tract 550602","1/6/2019 - 31/8/2019, Every day, Daily Average",1388,935,2060
"1229","Census Tract 207302","268","Census Tract 550700","1/6/2019 - 31/8/2019, Every day, Daily Average",1292,830,2010
"1229","Census Tract 207302","269","Census Tract 550800","1/6/2019 - 31/8/2019, Every day, Daily Average",1730,1149,2603
"1229","Census Tract 207302","270","Census Tract 550901","1/6/2019 - 31/8/2019, Every day, Daily Average",1662,1123,2458
"1229","Census Tract 207302","271","Census Tract 550902","1/6/2019 - 31/8/2019, Every day, Daily Average",1670,1085,2570
"1229","Census Tract 207302","272","Census Tract 551000","1/6/2019 - 31/8/2019, Every day, Daily Average",1892,1239,2887
"1229","Census Tract 207302","273","Census Tract 551101","1/6/2019 - 31/8/2019, Every day, Daily Average",1541,1099,2159
"1229","Census Tract 207302","274","Census Tract 551102","1/6/2019 - 31/8/2019, Every day, Daily Average",1759,1235,2504
"1229","Census Tract 207302","276","Census Tract 551202","1/6/2019 - 31/8/2019, Every day, Daily Average",1785,1215,2620
"1229","Census Tract 207302","277","Census Tract 551300","1/6/2019 - 31/8/2019, Every day, Daily Average",1675,1135,2471
"1229","Census Tract 207302","278","Census Tract 551401","1/6/2019 - 31/8/2019, Every day, Daily Average",1857,1239,2781
"1229","Census Tract 207302","279","Census Tract 551402","1/6/2019 - 31/8/2019, Every day, Daily Average",1787,1246,2562
"1229","Census Tract 207302","281","Census Tract 551502","1/6/2019 - 31/8/2019, Every day, Daily Average",1746,1168,2609
"1229","Census Tract 207302","282","Census Tract 551600","1/6/2019 - 31/8/2019, Every day, Daily Average",1849,1220,2801
"1229","Census Tract 207302","283","Census Tract 551700","1/6/2019 - 31/8/2019, Every day, Daily Average",1854,1256,2734
"1229","Census Tract 207302","284","Census Tract 551800","1/6/2019 - 31/8/2019, Every day, Daily Average",1934,1302,2871
"1229","Census Tract 207302","285","Census Tract 553400","1/6/2019 - 31/8/2019, Every day, Daily Average",1898,1280,2813
"1229","Census Tract 207302","286","Census Tract 430002","1/6/2019 - 31/8/2019, Every day, Daily Average",2146,1550,2970
"1229","Census Tract 207302","288","Census Tract 430101","1/6/2019 - 31/8/2019, Every day, Daily Average",1954,1523,2506
"1229","Census Tract 207302","291","Census Tract 431502","1/6/2019 - 31/8/2019, Every day, Daily Average",1880,1339,2638
"1229","Census Tract 207302","294","Census Tract 432300","1/6/2019 - 31/8/2019, Every day, Daily Average",1546,1113,2146
"1229","Census Tract 207302","295","Census Tract 432401","1/6/2019 - 31/8/2019, Every day, Daily Average",1631,1195,2225
"1229","Census Tract 207302","296","Census Tract 432402","1/6/2019 - 31/8/2019, Every day, Daily Average",1579,1141,2184
"1229","Census Tract 207302","298","Census Tract 432601","1/6/2019 - 31/8/2019, Every day, Daily Average",1553,1145,2105
"1229","Census Tract 207302","300","Census Tract 432700","1/6/2019 - 31/8/2019, Every day, Daily Average",1336,906,1969
"1229","Census Tract 207302","301","Census Tract 432801","1/6/2019 - 31/8/2019, Every day, Daily Average",1511,1062,2149
"1229","Census Tract 207302","302","Census Tract 432802","1/6/2019 - 31/8/2019, Every day, Daily Average",1416,989,2025
"1229","Census Tract 207302","304","Census Tract 433101","1/6/2019 - 31/8/2019, Every day, Daily Average",1212,829,1770
"1229","Census Tract 207302","306","Census Tract 433200","1/6/2019 - 31/8/2019, Every day, Daily Average",1317,907,1910
"1229","Census Tract 207302","307","Census Tract 433302","1/6/2019 - 31/8/2019, Every day, Daily Average",1394,966,2009
"1229","Census Tract 207302","308","Census Tract 433304","1/6/2019 - 31/8/2019, Every day, Daily Average",1360,944,1959
"1229","Census Tract 207302","309","Census Tract 433305","1/6/2019 - 31/8/2019, Every day, Daily Average",1442,982,2116
"1229","Census Tract 207302","311","Census Tract 433307","1/6/2019 - 31/8/2019, Every day, Daily Average",1539,1045,2265
"1229","Census Tract 207302","314","Census Tract 433403","1/6/2019 - 31/8/2019, Every day, Daily Average",1342,929,1938
"1229","Census Tract 207302","321","Census Tract 620001","1/6/2019 - 31/8/2019, Every day, Daily Average",1891,1351,2646
"1229","Census Tract 207302","322","Census Tract 620002","1/6/2019 - 31/8/2019, Every day, Daily Average",2137,1535,2974
"1229","Census Tract 207302","325","Census Tract 980013","1/6/2019 - 31/8/2019, Every day, Daily Average",1676,1246,2253
"1229","Census Tract 207302","326","Census Tract 980030","1/6/2019 - 31/8/2019, Every day, Daily Average",2165,1563,2998
"1229","Census Tract 207302","328","Census Tract 602600","1/6/2019 - 31/8/2019, Every day, Daily Average",1818,1273,2596
"1229","Census Tract 207302","329","Census Tract 602900","1/6/2019 - 31/8/2019, Every day, Daily Average",1652,1140,2392
"1229","Census Tract 207302","330","Census Tract 603001","1/6/2019 - 31/8/2019, Every day, Daily Average",1546,1091,2189
"1229","Census Tract 207302","331","Census Tract 603004","1/6/2019 - 31/8/2019, Every day, Daily Average",1566,1141,2148
"1229","Census Tract 207302","332","Census Tract 603005","1/6/2019 - 31/8/2019, Every day, Daily Average",1669,1194,2332
"1229","Census Tract 207302","333","Census Tract 603006","1/6/2019 - 31/8/2019, Every day, Daily Average",1653,1197,2280
"1229","Census Tract 207302","334","Census Tract 603101","1/6/2019 - 31/8/2019, Every day, Daily Average",1607,1191,2167
"1229","Census Tract 207302","335","Census Tract 603102","1/6/2019 - 31/8/2019, Every day, Daily Average",1676,1140,2462
"1229","Census Tract 207302","336","Census Tract 603200","1/6/2019 - 31/8/2019, Every day, Daily Average",1823,1249,2660
"1229","Census Tract 207302","337","Census Tract 603301","1/6/2019 - 31/8/2019, Every day, Daily Average",1712,1231,2379
"1229","Census Tract 207302","338","Census Tract 603302","1/6/2019 - 31/8/2019, Every day, Daily Average",1703,1212,2392
"1229","Census Tract 207302","339","Census Tract 603400","1/6/2019 - 31/8/2019, Every day, Daily Average",1759,1265,2444
"1229","Census Tract 207302","340","Census Tract 603500","1/6/2019 - 31/8/2019, Every day, Daily Average",1757,1369,2253
"1229","Census Tract 207302","341","Census Tract 603600","1/6/2019 - 31/8/2019, Every day, Daily Average",1824,1337,2487
"1229","Census Tract 207302","343","Census Tract 300400","1/6/2019 - 31/8/2019, Every day, Daily Average",1768,1295,2412
"1229","Census Tract 207302","345","Census Tract 300600","1/6/2019 - 31/8/2019, Every day, Daily Average",1566,1194,2052
"1229","Census Tract 207302","347","Census Tract 300702","1/6/2019 - 31/8/2019, Every day, Daily Average",1446,1078,1938
"1229","Census Tract 207302","348","Census Tract 300800","1/6/2019 - 31/8/2019, Every day, Daily Average",1365,995,1870
"1229","Census Tract 207302","349","Census Tract 300901","1/6/2019 - 31/8/2019, Every day, Daily Average",1233,883,1720
"1229","Census Tract 207302","350","Census Tract 300902","1/6/2019 - 31/8/2019, Every day, Daily Average",1192,839,1691
"1229","Census Tract 207302","351","Census Tract 301000","1/6/2019 - 31/8/2019, Every day, Daily Average",1340,942,1904
"1229","Census Tract 207302","352","Census Tract 301100","1/6/2019 - 31/8/2019, Every day, Daily Average",1468,1064,2024
"1229","Census Tract 207302","353","Census Tract 301203","1/6/2019 - 31/8/2019, Every day, Daily Average",1518,1103,2088
"1229","Census Tract 207302","354","Census Tract 301204","1/6/2019 - 31/8/2019, Every day, Daily Average",1506,1052,2154
"1229","Census Tract 207302","356","Census Tract 301206","1/6/2019 - 31/8/2019, Every day, Daily Average",1584,1072,2340
"1229","Census Tract 207302","360","Census Tract 301502","1/6/2019 - 31/8/2019, Every day, Daily Average",1560,1100,2211
"1229","Census Tract 207302","361","Census Tract 301601","1/6/2019 - 31/8/2019, Every day, Daily Average",1336,924,1930
"1229","Census Tract 207302","362","Census Tract 301602","1/6/2019 - 31/8/2019, Every day, Daily Average",1351,935,1950
"1229","Census Tract 207302","363","Census Tract 301701","1/6/2019 - 31/8/2019, Every day, Daily Average",1582,1070,2338
"1229","Census Tract 207302","364","Census Tract 301702","1/6/2019 - 31/8/2019, Every day, Daily Average",1268,886,1813
"1229","Census Tract 207302","365","Census Tract 301801","1/6/2019 - 31/8/2019, Every day, Daily Average",1538,1066,2217
"1229","Census Tract 207302","366","Census Tract 301802","1/6/2019 - 31/8/2019, Every day, Daily Average",1594,1140,2227
"1229","Census Tract 207302","367","Census Tract 301900","1/6/2019 - 31/8/2019, Every day, Daily Average",1571,1113,2216
"1229","Census Tract 207302","368","Census Tract 302002","1/6/2019 - 31/8/2019, Every day, Daily Average",1689,1240,2299
"1229","Census Tract 207302","369","Census Tract 302003","1/6/2019 - 31/8/2019, Every day, Daily Average",1558,1126,2154
"1229","Census Tract 207302","370","Census Tract 302004","1/6/2019 - 31/8/2019, Every day, Daily Average",1480,1081,2024
"1229","Census Tract 207302","371","Census Tract 302102","1/6/2019 - 31/8/2019, Every day, Daily Average",1135,794,1622
"1229","Census Tract 207302","372","Census Tract 302103","1/6/2019 - 31/8/2019, Every day, Daily Average",1358,987,1867
"1229","Census Tract 207302","373","Census Tract 302104","1/6/2019 - 31/8/2019, Every day, Daily Average",1348,953,1905
"1229","Census Tract 207302","374","Census Tract 302201","1/6/2019 - 31/8/2019, Every day, Daily Average",1631,1164,2285
"1229","Census Tract 207302","375","Census Tract 302202","1/6/2019 - 31/8/2019, Every day, Daily Average",1596,1131,2251
"1229","Census Tract 207302","376","Census Tract 302301","1/6/2019 - 31/8/2019, Every day, Daily Average",1542,1086,2187
"1229","Census Tract 207302","377","Census Tract 302302","1/6/2019 - 31/8/2019, Every day, Daily Average",1438,1002,2061
"1229","Census Tract 207302","378","Census Tract 302401","1/6/2019 - 31/8/2019, Every day, Daily Average",1473,1020,2125
"1229","Census Tract 207302","379","Census Tract 302503","1/6/2019 - 31/8/2019, Every day, Daily Average",1497,1078,2078
"1229","Census Tract 207302","380","Census Tract 302504","1/6/2019 - 31/8/2019, Every day, Daily Average",1542,1088,2184
"1229","Census Tract 207302","381","Census Tract 302505","1/6/2019 - 31/8/2019, Every day, Daily Average",1408,983,2016
"1229","Census Tract 207302","382","Census Tract 302506","1/6/2019 - 31/8/2019, Every day, Daily Average",1353,959,1908
"1229","Census Tract 207302","392","Census Tract 401101","1/6/2019 - 31/8/2019, Every day, Daily Average",2498,1737,3590
